來源網站,集團,品牌,標題,店家地址,評論標題,發布時間,文章內容,評分,Lat,Lon
Tripadvisor,王品,西堤牛排,中壢中山店,桃園市中壢區中山路99號2樓,聚會的好地方,2018/4/11,工作聚餐，團體用餐享折扣。個人覺得西堤的服務雖然一直都很不錯，慶生有人幫忙唱歌，提供道具以及拍照，對小朋友也很友善。但餐廳最重要的還是食物，餐點越來越不精緻了，有點可惜。,4,24.9552963,121.2257856
Tripadvisor,王品,西堤牛排,中壢中山店,桃園市中壢區中山路99號2樓,中午突然想吃牛排,2018/4/7,份量剛好、價格合理、牛排又好吃我想不出有任何不來的理由 #一大二小 點二份主餐剛好#王品集團都會幫小小孩準備一份湯品及分享餐具 孩子總是很開心,4,24.9552963,121.2257856
Tripadvisor,王品,西堤牛排,中壢中山店,桃園市中壢區中山路99號2樓,生日就是要到西堤,2017/7/16,西堤慶生是一件習慣的事，去了好幾次。會有人幫忙唱歌還會提供一張留念的照片。服務也很好。對小小朋友也很友善，沒點餐，但是基本的都會提供。搭配某信用卡的首年買一送一服務真是划算。,4,24.9552963,121.2257856
Tripadvisor,王品,西堤牛排,中壢中山店,桃園市中壢區中山路99號2樓,慶生,2017/7/12,"這次生日選擇在西堤慶生，習慣點海陸的我，今天吃魚加牛（8分）今天的肉是我喜歡的熟度又不印（開心）女兒喝贈送的南瓜湯也喝的很開心ps:西堤送的生日照片都偏黃,所以這次有自備立刻拍",4,24.9552963,121.2257856
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,明明還有座位啊,2020/1/20,1/19晚上6:30到南港要吃飯，明明還有很多很多座位啊，可是門口櫃台小姐說要等到8:00才有空位，真是令人不解。開胃菜真的很少，綜合沙拉上面的雞肉，吃起來很像雞米花。海鮮湯，裡面有不知名的魚肉，主菜我選鴨胸，皮應該再煎酥脆一點，甜點還可以。,3,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,連鎖牛排餐廳,2019/6/23,約十多年沒進西堤牛排餐廳用餐，看到第一道前菜讓人覺得懷念，餐點多道份量十足，服務也不錯，用餐環境舒適，但還是讓人覺得少了那種說不出的一些些。,4,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,份量非常足夠的套餐,2019/2/17,服務不用特別說，西堤一直有絕對的標準在。菜色也是有耶因應季節或是年度來做調整變化，選項也非常多。套餐的份量可以是非常飽的程度，調味上也不需要特別在做調整。適合全家大小一起用餐。用餐可以折抵南港CityLink停車費。,4,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,服務好菜色佳,2018/5/6,其實去之前看網路上對西堤的評價不高，我自己多年前吃過也是覺得普通，但今天用餐從前菜到主餐甜點都表現得很不錯，個人很喜歡生菜杏鮑菇沙拉和芒果奶酪，家母很愛海鮮清湯。服務部分今天用餐客人很多，但服務人員非常盡責親切，真的很棒。,5,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,G_nstig und gut,2018/4/16,"Man kann zwischen A-la-carte und Set-Men_ w_hlen. Ersteres ist nur das Hauptgericht, beim Men_ gibt’s Suppe, Salat, Nachspeise, Softdrink mit...更多",4,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,小朋友的牛排初體驗,2018/2/12,之前去西班牙吃過牛排，小朋友就一直念念不忘，剛好家裡還有幾張西堤的餐券，就滿足一下小朋友的期待，點了一個厚切牛排跟沙朗牛排，總共18OZ剛好符合1+2的量，好幾年沒有吃了，肉質還算可以，前菜、沙拉、點心之類的，都算符合標準，不過也沒有特別驚豔就是了。,3,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,壯觀的牛排，美味的開胃菜和甜點,2018/1/1,正如其名，TASTY提供美味的主菜和課程。為我們服務的服務員非常細心和樂於助人。愉快的氛圍和積極的整體體驗。這些課程很精美，但正如我女兒所說的那樣“非常多”。她訂購的沙拉是在一個梅森罐子裡供應的，這使得吃它有點令人沮喪。主菜是恆星，尤其是松露，紅酒醬和鴨胸的煎牛排。多汁，多汁和牛排完美地烹飪到所需的熟度（中等）All in All是一頓優雅，豐盛的餐點，價格合理,4,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,跟以前比起來差很多,2017/10/25,西提自從換了老闆之後菜色越來越不好吃以前便宜又好吃現在東西也沒以前多 料理方式也不好牛排雖然還不錯 但是其他配餐跟以前差很多,3,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,服務很好的餐廳,2017/4/20,"這家西堤位在南港車站city link座位數還蠻多的服務人員親切且專業中午用餐時客人不多,可能是因為上班族午休時間的關係",3,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,台北南港店,台北市南港區忠孝東路七段369號C1棟9樓,服務和食物品質兼備,2017/3/14,是一所牛排連鎖店，是以套餐為主，員工服務態度很好，套餐大概有5-6道菜，我喜歡是牛排，味道不錯，價錢便宜，是一間可以一去在再去的餐廳。,5,25.0525582,121.604518
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,適合親子停車方便,,,,,
3,22.9747262,120.2404549,,,,,,,,
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,西提牛排,2019/12/16,位置：仁德特力屋大賣場一樓環境：位置雖多顯得空間擠且吵餐點：有新菜色推出但並不出色味道平平服務：非常親切有禮貌,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,簡單約會的好地方,2019/9/23,他們一直是提供套餐組合。有前菜，湯主菜與甜品。其實蠻經濟實惠的。如果你想享受一整個套餐的服務，也懶的點菜其實這裡是不錯選擇,3,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,適合聚會的餐廳,2019/7/20,王品集團的西堤西餐廳，主打多款套餐，除主餐外，還有前菜，沙拉，麵包（可免費加點），湯品，餐後甜點飲料等，樣樣都精緻美味。份量頗多，若食量不大，兩人吃一份即可。服務人員訓練有素，服務貼心，很適合家庭團體聚餐。用餐當晚就有兩桌客人在慶祝家人生日快樂，服務人員也很熱情在旁協助一起慶祝。這間分店在特力屋內，停車位多，好停車。,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,家庭聚餐,2019/4/17,家人的生日聚餐，服務不錯很親切，又好停車，定期推出新菜色，有幫客人拍照留念馬上沖洗出來的服務，當月壽星贈送生日蛋糕，套餐的份量可以吃得有飽足感。,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,服務態度很好，恢復水準,2019/1/19,點餐的說明清楚，選擇主餐是牛排5分熟。主廚熟度掌握很好，牛肉品質也好，所以用原味即可。海_湯清淡新鮮。前菜鮮蝦籚筍醬料搭配可口。,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,溫馨團圓聚餐首選,2018/10/19,舒適的用餐環境 親切恰到好處的服務 美味可口的料理 服務人員還可依照需要提供生日或特別慶祝活動唱歌拍照  是讓人還會再度光臨的餐廳,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,餐點優、氣氛佳,2018/4/28,以前對西堤的評價很普通，近期再造訪，整套餐點吃下來給人有驚艷的感覺，跟以前比真的進步很多，且服務好、氣氛佳，會想要再度造訪。但是冷氣太冷，去吃一定要帶外套。,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,整體感覺退步,2017/10/11,家人的生日餐會，餐點菜色跟服務算中規中矩，但跟以前給我的感覺比起來，算是有些退步，尤其是服務人員對於一些細節上不夠專業注意，可以再進步的空間。,4,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,仁德中山店,台南市仁德區中山路777號,聚餐的好地方,2017/9/14,服務人員親切 用餐環境乾淨舒適   生日慶生 服務人員會上特制蛋糕和試管香檳 讓大家一同慶祝 並拍照洗出 留紀念 !!  餐點好吃  有時會來關心 上菜速度和主餐料理口感  貼心服務很棒喔~,5,22.9747262,120.2404549
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,新菜單,2019/9/7,這次因為有些西堤的飲料券與餐券，所以再一次來用餐，是新的菜單，餐點與之前的類似做些有調整，還不錯的。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,用餐氣氛佳,2019/8/18,鄰近尚順購物中心，旁邊有非常多的停車空間，很適合暑假來尚順育樂中心玩一整天之後大家一起來用餐，有許多餐點可以選擇！,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,燈光好氣氛佳,2019/7/10,如果是跟三五好友一起相約來吃 覺得是個可以好好坐坐聊聊的地方，食物選擇雖很制式化，食物口味因人而異，這次來 覺得很平常沒有特別驚喜。,3,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,王品連鎖牛排,2019/5/30,尚順最大間餐廳，看起來很氣派，旁邊還有日式鳥居，餐廳可以容納非常多的人，所以大型聚會特別適合，服務品質水準之上。,5,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,聚餐好去處,2018/12/29,"純粹想吃牛排跟鴨胸就來了,基本套餐順序服務都很好，這次點了熱奶茶，超級好喝，很推薦但甜度有些甜。很推薦",4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,聚餐約會的方便地點,2018/8/12,停車場廣大，菜色有一定的品質，餐廳也乾淨清爽氣氛佳，所以每逢假日這裡也是高朋滿座，難免服務會有落差，假日會有補菜速度較慢甚至忘記的情形。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,飲料有進步,2018/5/21,這次想吃牛排就來這，雖然沒定位，但現場候位速度很快，還有咖啡可喝，一道道的餐點上來吃很飽也好吃，最驚艷這次飲料都好喝哦。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,尚可,2018/1/27,現在的王品集團較沒有以前的服務好菜色佳，但基本的套裝餐點還是不錯，主食可選擇的較多，飲料也很多好喝。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,牛排餐廳很大間,2018/1/13,門面超寬的牛排店，用餐區很寬敞，附近停車很方便。服務貼心，牛排的熟度掌握得不錯，肉質優肥瘦比例剛剛好。CP值很高的牛排店。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,頭份尚順店,宜蘭縣頭份鎮尚順路77號,愉快的用餐環境_,2017/12/30,西堤常常是我們節慶用餐的口袋名單之一，在這種服務且較具個人用餐的餐廳中算相對平價的選擇，可惜我常點的鴨胸目前變到較高的價位，覺得有點可惜。,4,24.6884217,24.6884217
Tripadvisor,王品,西堤牛排,文化店,嘉義市西區文化路155-70號2樓,環境好,2019/7/23,裝潢空間舒適，適合約會、聚餐，整套吃完一定會很飽。附近有收費停車場方便停車。沙拉還是以前的羅美沙拉比較好，料比較豐富。,4,23.480464,120.4493605
Tripadvisor,王品,西堤牛排,文化店,嘉義市西區文化路155-70號2樓,不錯,2019/7/17,西提的價位在嘉義算偏高，但是假日還是很多人，服務很好，餐點份量很多，一個人要吃完套餐會非常飽，可以一起分食。,4,23.480464,120.4493605
Tripadvisor,王品,西堤牛排,文化店,嘉義市西區文化路155-70號2樓,生日慶生,2019/6/24,久久吃一次，西堤的員工服務超棒的，用餐環境舒服，菜色一道一道上菜，從前菜到甜點，整個吃超飽的過程__。,5,23.480464,120.4493605
Tripadvisor,王品,西堤牛排,文化店,嘉義市西區文化路155-70號2樓,很棒的服務與菜色,2019/3/25,"利用捐血時贈送的五折抵用_消費,餐廳服務員多次詢問是否吃飽,需要多些烤蒜香麵包...很棒的服務與提供多種菜色搭配..",5,23.480464,120.4493605
Tripadvisor,王品,西堤牛排,文化店,嘉義市西區文化路155-70號2樓,來這兒慶生的體驗,2019/3/15,今年幫朋友慶生選擇了西堤已經好多年沒吃西提了菜單改變了不少這家西提的服務態度還蠻不錯、菜色的部分還算不錯推薦還是點原塊牛排....有些特殊處理的肉品反而沒有比較美味因為朋友生日的關係同樣送上小蛋糕並幫忙沖洗合照意外發現其實蠻多人來西提慶生的，當天就至少有四五組以上算是蠻適合聚餐約會的地方,4,23.480464,120.4493605
